Time,Magnitude
6723,1.004075
6724,1.002113
6725,1.005012
6726,1.004525
6727,0.999703
6728,1.003061
6729,1.003525
6730,1.004044
6731,1.006046
6732,1.004034
6733,1.004034
6734,1.004532
6735,1.005517
6736,1.004045
6737,1.003082
6738,1.002523
6739,1.002544
6740,1.004037
6741,1.006973
6742,1.004094
6743,1.007970
6744,1.007545
6745,1.005084
6746,1.003606
6747,1.003675
6748,1.002563
6749,1.005010
6750,1.003093
6751,1.003512
6752,1.001650
6753,1.004051
6754,1.000555
6755,1.004943
6756,1.003577
6757,1.004522
6758,1.004999
6759,1.006007
6760,1.006007
6761,1.009436
6762,1.006498
6763,1.004066
6764,1.005034
6765,1.007990
6766,1.007948
6767,1.004496
6768,1.001646
6769,1.005023
6770,1.002556
6771,1.003592
6772,1.003093
6773,1.003004
6774,1.002567
6775,1.001544
6776,1.005501
6777,1.005023
6778,1.006457
6779,1.007426
6780,1.005547
6781,1.004156
6782,1.005575
6783,1.004582
6784,1.004141
6785,1.003520
6786,1.005929
6787,1.007963
6788,1.006457
6789,1.004449
6790,1.003024
6791,1.005986
6792,1.004010
6793,1.002587
6794,1.003553
6795,1.004986
6796,1.006948
6797,1.005969
6798,1.004947
6799,1.004130
6800,1.005020
6801,1.005444
6802,1.004563
6803,1.002597
6804,1.004560
6805,1.006509
6806,1.005023
6807,1.004963
6808,1.004496
6809,1.004065
6810,1.002090
6811,1.004976
6812,1.007932
6813,1.005018
6814,1.001618
6815,1.003055
6816,1.001127
6817,0.998658
6818,1.005533
6819,1.006461
6820,1.003100
6821,1.002587
6822,1.006067
6823,1.003079
6824,1.006986
6825,1.003532
6826,1.003578
6827,1.005023
6828,1.006060
6829,1.007945
6830,1.003990
6831,1.002601
6832,1.003616
6833,1.004055
6834,1.003549
6835,1.002587
6836,1.003548
6837,1.004051
6838,1.005055
6839,1.005034
6840,1.004574
6841,1.005037
6842,1.002626
6843,1.005027
6844,1.004130
6845,1.005073
6846,1.005515
6847,1.004525
6848,1.002655
6849,1.004563
6850,1.003649
6851,1.004574
6852,1.006032
6853,1.005081
6854,1.004532
6855,0.998673
6856,0.998704
6857,1.003586
6858,1.005992
6859,1.006537
6860,1.006042
6861,1.005583
6862,1.004511
6863,1.005906
6864,1.006860
6865,1.006453
6866,1.006487
6867,1.005045
6868,1.006520
6869,1.006024
6870,1.007426
6871,1.005487
6872,1.004530
6873,1.005106
6874,1.006909
6875,1.006922
6876,1.005474
6877,1.005481
6878,1.005446
6879,1.006429
6880,1.005485
6881,1.007453
6882,1.005477
6883,1.001618
6884,1.005048
6885,1.003590
6886,1.005508
6887,1.006011
6888,1.007488
6889,1.004557
6890,1.003525
6891,1.004079
6892,1.004079
6893,1.005136
6894,1.004044
6895,1.002670
6896,1.006017
6897,1.005558
6898,1.005501
6899,1.008423
6900,1.002591
6901,1.001591
6902,1.006010
6903,1.004498
6904,1.006481
6905,1.004041
6906,1.002128
6907,1.004122
6908,1.003535
6909,1.004007
6910,1.004055
6911,1.003584
6912,1.005543
6913,1.003524
6914,1.004061
6915,1.001109
6916,1.001554
6917,1.006969
6918,1.005495
6919,1.002089
6920,1.005037
6921,1.004535
6922,1.004020
6923,1.004061
6924,1.005533
6925,1.003581
6926,1.003104
6927,1.002606
6928,1.004045
6929,1.003463
6930,1.003058
6931,1.005939
6932,1.004953
6933,1.003047
6934,1.006539
6935,1.004047
6936,1.003612
6937,1.005501
6938,1.006448
6939,1.004003
6940,1.005969
6941,1.006438
6942,1.008921
6943,1.007457
6944,1.006460
6945,1.006975
6946,1.004986
6947,1.005451
6948,1.002580
6949,1.000653
6950,1.003024
6951,1.003055
6952,1.004100
6953,1.005020
6954,1.006003
6955,1.006969
6956,1.006007
6957,1.006447
6958,1.007495
6959,1.006965
6960,1.002591
6961,1.001661
6962,1.003519
6963,1.005013
6964,1.006487
6965,1.003525
6966,1.002042
6967,1.005065
6968,1.004563
6969,1.004017
6970,1.003502
6971,1.002584
6972,1.004553
6973,1.004539
6974,1.005477
6975,1.002082
6976,1.003096
6977,10.730324
6978,1.007403
6979,1.004010
6980,1.004498
6981,1.002134
6982,1.004553
6983,1.005543
6984,1.003036
6985,1.006021
6986,1.006018
6987,1.003586
6988,1.005007
6989,1.003559
6990,1.002069
6991,1.004017
6992,1.006438
6993,1.006909
6994,1.006484
6995,1.008883
6996,1.008492
6997,1.004578
6998,1.006042
6999,1.006515
7000,1.006010
7001,1.006945
7002,1.003543
7003,1.005056
7004,1.003581
7005,1.004592
7006,1.003638
7007,1.006024
7008,1.004515
7009,1.001621
7010,1.004984
7011,1.001563
7012,1.004065
7013,1.001971
7014,1.002089
7015,1.005929
7016,1.007390
7017,1.007447
7018,1.006430
7019,1.003008
7020,1.004976
7021,1.006016
7022,1.005969
7023,1.007003
7024,1.007927
7025,1.006434
7026,1.004000
7027,1.005034
7028,1.005999
7029,1.005946
7030,1.003506
7031,10.731372
7032,1.004003
7033,1.008924
7034,1.005515
7035,1.006007
7036,1.004999
7037,1.006519
7038,1.006042
7039,1.006468
7040,1.005461
7041,1.005505
7042,1.005485
7043,1.006427
7044,1.004993
7045,1.002157
7046,1.003546
7047,1.005487
7048,1.004515
7049,1.005986
7050,1.003075
7051,1.005037
7052,1.004930
7053,1.004449
7054,1.005007
7055,1.001103
7056,1.005474
7057,1.003517
7058,1.001116
7059,1.001587
7060,1.002118
7061,1.004029
7062,1.003032
7063,1.002577
7064,1.002513
7065,1.003060
7066,1.005504
7067,1.006460
7068,1.004996
7069,1.006461
7070,1.004027
7071,1.002567
7072,1.003516
7073,1.004966
7074,1.004501
7075,1.004495
7076,1.003075
7077,1.004061
7078,1.001629
7079,1.002124
7080,1.002096
7081,1.001062
7082,1.001632
7083,1.003065
7084,1.005017
7085,1.003584
7086,1.006046
7087,1.005533
7088,1.006007
7089,1.005062
7090,1.005554
7091,1.005467
7092,1.007471
7093,1.004074
7094,1.005091
7095,1.005997
7096,1.004553
7097,1.005989
7098,1.005487
7099,1.002503
7100,1.001597
7101,1.003071
7102,1.002553
7103,1.005919
7104,1.006471
7105,1.004005
7106,1.004482
7107,1.002549
7108,1.003557
7109,1.005515
7110,1.007413
7111,1.005515
7112,1.001591
7113,1.002072
7114,1.005020
7115,1.004034
7116,1.003065
7117,1.006003
7118,1.007875
7119,1.006411
7120,1.005461
7121,1.002520
7122,1.005007
7123,1.006031
7124,1.001123
7125,1.002045
7126,1.001580
7127,1.003512
7128,1.005003
7129,1.003489
7130,1.002530
7131,1.003982
7132,1.005911
7133,1.004491
7134,1.004953
7135,1.002032
7136,1.002002
7137,1.003496
7138,1.004475
7139,1.005939
7140,1.005435
7141,1.003974
7142,1.002475
7143,1.004017
7144,1.003543
7145,1.004501
7146,1.006007
7147,1.006955
7148,1.004069
7149,1.002032
7150,1.003520
7151,1.003055
7152,1.001537
7153,1.004996
7154,1.004498
7155,1.005435
7156,1.002536
7157,1.003037
7158,1.003506
7159,1.003496
7160,1.004935
7161,1.004465
7162,1.005972
7163,1.006931
7164,1.004072
7165,1.005594
7166,1.005959
7167,1.010347
7168,1.007450
7169,1.005509
7170,1.008816
7171,1.004981
7172,1.003004
7173,1.004037
7174,1.004491
7175,1.006474
7176,1.003524
7177,1.003014
7178,1.005007
7179,1.004055
7180,1.003592
7181,1.004041
7182,1.004529
7183,1.005979
7184,1.003044
7185,1.004010
7186,1.003990
7187,1.003496
7188,1.003013
7189,1.004042
7190,1.004485
7191,1.002481
7192,1.003962
7193,1.001580
7194,1.003011
7195,1.007955
7196,1.005461
7197,1.002597
7198,1.003525
7199,0.999110
7200,1.001636
7201,1.003014
7202,1.004996
7203,1.003978
7204,1.005027
7205,1.006951
7206,1.002028
7207,1.002028
7208,1.004501
7209,1.005425
7210,1.005914
7211,1.006389
7212,1.002052
7213,1.004493
7214,1.005444
7215,1.003939
7216,1.004966
7217,1.002570
7218,1.003058
7219,1.002662
7220,1.004488
7221,1.007434
7222,1.005461
7223,1.006474
7224,1.006962
7225,1.002591
7226,1.006440
7227,1.008402
7228,1.005949
7229,1.004477
7230,1.005972
7231,1.004061
7232,1.007901
7233,1.004439
7234,1.002998
7235,1.004989
7236,1.004462
7237,1.002038
7238,1.004976
7239,1.005955
7240,1.005454
7241,1.002991
7242,1.004000
7243,1.004055
7244,1.004999
7245,1.003994
7246,1.002596
7247,1.006003
7248,1.004511
7249,1.006450
7250,1.006477
7251,1.002559
7252,1.006879
7253,1.007881
7254,1.005441
7255,1.006931
7256,1.005959
7257,1.005965
7258,1.003562
7259,1.004018
7260,1.003570
7261,1.002584
7262,1.004563
7263,1.006989
7264,1.004960
7265,1.002085
7266,1.003563
7267,1.002048
7268,1.003532
7269,1.004023
7270,1.006474
7271,1.003011
7272,1.005481
7273,1.005098
7274,1.006962
7275,1.003047
7276,1.004989
7277,1.004508
7278,1.005996
7279,1.004563
7280,1.001110
7281,1.004532
7282,1.003021
7283,1.004501
7284,1.001537
7285,1.004482
7286,1.003061
7287,1.008945
7288,1.006474
7289,1.006411
7290,1.001072
7291,1.002637
7292,1.004508
7293,1.005441
7294,1.005444
7295,1.006002
7296,1.002079
7297,1.003577
7298,1.002060
7299,1.002109
7300,1.005449
7301,1.003014
7302,1.004486
7303,1.004970
7304,1.003994
7305,1.002053
7306,1.006427
7307,1.003047
7308,1.004539
7309,1.001082
7310,1.003522
7311,1.003543
7312,1.004993
7313,1.002577
7314,1.005942
7315,1.002544
7316,1.001059
7317,1.002487
7318,1.005939
7319,1.003476
7320,1.003499
7321,1.003051
7322,1.004495
7323,1.003509
7324,1.006477
7325,1.005558
7326,1.005474
7327,1.006382
7328,1.005023
7329,1.006885
7330,1.002978
7331,1.006915
7332,1.006986
7333,1.004535
7334,1.006463
7335,1.007463
7336,1.005021
7337,1.003539
7338,1.003990
7339,1.003509
7340,1.007383
7341,1.007891
7342,1.006407
7343,1.003987
7344,1.004989
7345,1.004984
7346,1.002630
7347,1.002616
7348,1.003036
7349,1.003047
7350,1.005495
7351,1.002487
7352,1.005887
7353,1.003016
7354,1.003001
7355,1.000558
7356,1.003029
7357,1.003034
7358,1.002061
7359,1.001505
7360,1.004420
7361,1.004411
7362,1.004478
7363,1.004000
7364,1.004519
7365,1.005994
7366,1.002465
7367,1.002958
7368,1.001499
7369,0.999091
7370,1.003051
7371,1.003559
7372,1.004993
7373,1.005487
7374,1.006447
7375,1.006432
7376,1.001982
7377,1.002573
7378,1.003068
7379,1.003529
7380,1.002619
7381,1.004963
7382,1.005020
7383,1.006484
7384,1.005916
7385,1.005932
7386,1.004027
7387,1.002567
7388,1.001601
7389,1.002544
7390,1.004459
7391,1.003001
7392,1.004007
7393,1.005422
7394,1.005480
7395,1.004495
7396,1.003990
7397,1.003563
7398,1.003554
7399,1.005451
7400,1.005387
7401,1.007917
7402,1.004463
7403,1.004578
7404,1.002075
7405,1.002587
7406,1.002520
7407,1.003483
7408,1.004532
7409,1.007917
7410,1.005959
7411,1.005474
7412,1.003522
7413,1.002045
7414,1.001547
7415,1.002988
7416,1.003977
7417,1.003011
7418,1.004023
7419,1.005519
7420,1.004472
7421,1.003914
7422,1.002498
7423,1.003037
7424,1.000555
7425,1.005903
7426,1.005010
7427,1.005946
7428,1.006453
7429,1.005962
7430,1.001601
7431,1.002069
7432,1.003506
7433,1.006437
7434,1.005946
7435,1.004041
7436,1.003997
7437,1.003038
7438,1.005994
7439,1.005007
7440,1.001663
7441,1.001103
7442,1.003506
7443,1.004517
7444,1.002099
7445,1.002526
7446,1.005428
7447,1.002559
7448,1.003584
7449,1.003543
7450,1.005955
7451,1.003496
7452,1.003499
7453,1.003525
7454,1.005515
7455,1.006424
7456,1.006414
7457,1.007390
7458,1.005406
7459,1.006398
7460,1.006918
7461,1.004005
7462,1.004433
7463,1.005454
7464,1.003060
7465,1.003977
7466,1.003942
7467,1.003496
7468,1.004529
7469,1.003573
7470,1.008939
7471,1.005037
7472,1.006983
7473,1.005899
7474,1.007849
7475,1.006935
7476,1.007831
7477,1.009352
7478,1.010354
7479,1.005929
7480,1.005983
7481,1.005999
7482,1.001580
7483,1.001166
7484,1.003570
7485,1.003556
7486,1.000625
7487,1.004074
7488,1.005504
7489,1.004021
7490,1.001643
7491,1.004498
7492,1.007962
7493,1.005067
7494,1.005959
7495,1.004989
7496,1.004488
7497,1.004557
7498,1.003082
7499,1.003984
7500,1.007391
7501,1.003066
7502,1.002500
7503,1.002058
7504,1.002978
7505,1.004446
7506,1.004979
7507,1.005504
7508,1.005957
7509,1.007406
7510,1.001049
7511,1.003486
7512,1.004459
7513,1.003512
7514,1.003483
7515,1.003018
7516,1.002567
7517,1.003506
7518,1.005406
7519,1.005372
7520,1.003494
7521,1.001041
7522,1.003008
7523,1.005972
7524,1.003998
7525,1.005399
7526,1.007443
7527,1.006404
7528,1.006453
7529,1.003567
7530,1.004031
7531,1.001514
7532,1.004055
7533,1.005031
7534,1.006471
7535,1.006457
7536,1.002567
7537,1.004034
7538,1.005010
7539,1.004974
7540,1.004013
7541,1.005994
7542,1.002503
7543,1.003494
7544,1.001977
7545,1.005952
7546,1.006021
7547,1.003032
7548,1.003055
7549,1.002594
7550,1.001584
7551,1.004482
7552,1.004501
7553,1.003506
7554,1.007951
7555,1.005986
7556,1.005955
7557,1.004506
7558,1.006010
7559,1.005906
7560,1.003037
7561,1.004007
7562,1.002009
7563,1.000615
7564,1.001066
7565,1.005952
7566,1.005446
7567,1.004432
7568,1.004532
7569,1.003068
7570,1.006010
7571,1.005989
7572,1.007891
7573,1.005495
7574,1.005906
7575,1.002507
7576,1.003539
7577,1.002601
7578,1.003118
7579,1.002052
7580,1.001601
7581,1.004989
7582,1.006915
7583,1.004981
7584,1.004927
7585,1.006537
7586,1.004574
7587,1.008409
7588,1.005955
7589,1.004979
7590,1.004984
7591,1.005881
7592,1.004000
7593,1.001025
7594,1.002494
7595,1.005476
7596,1.003065
7597,1.003486
7598,1.002052
7599,1.005413
7600,1.002998
7601,1.003502
7602,1.002549
7603,1.004003
7604,1.004976
7605,1.003047
7606,1.006509
7607,1.003984
7608,1.002513
7609,1.001043
7610,1.003977
7611,1.004539
7612,1.004473
7613,1.005441
7614,1.003486
7615,1.004027
7616,1.006046
7617,1.004976
7618,1.004509
7619,1.001505
7620,1.006920
7621,1.005959
7622,1.003556
7623,1.004475
7624,1.005482
7625,1.005441
7626,1.006938
7627,1.005487
7628,1.004475
7629,1.004956
7630,1.003489
7631,1.007403
7632,1.006925
7633,1.005454
7634,1.002055
7635,1.006447
7636,1.005451
7637,1.005965
7638,1.004511
7639,1.002124
7640,1.002113
7641,1.004485
7642,1.003539
7643,1.002540
7644,1.002985
7645,1.003024
7646,1.006389
7647,1.004511
7648,1.002995
7649,1.005461
7650,1.004013
7651,1.003577
7652,1.005027
7653,1.005504
7654,1.003997
7655,1.003549
7656,1.004452
7657,1.001544
7658,1.005946
7659,1.003516
7660,1.004427
7661,1.002549
7662,1.003502
7663,1.005425
7664,1.001557
7665,1.003466
7666,1.003041
7667,1.006003
7668,1.005034
7669,1.003951
7670,1.003990
7671,1.006477
7672,1.004522
7673,1.003538
7674,1.005055
7675,1.002557
7676,1.002051
7677,1.002019
7678,1.001597
7679,1.005939
7680,1.003974
7681,1.005472
7682,1.005993
7683,1.005003
7684,1.002549
7685,1.002017
7686,1.004994
7687,1.006918
7688,1.005484
7689,1.004462
7690,1.003517
7691,1.004530
7692,1.005474
7693,1.004947
7694,1.000571
7695,1.003031
7696,1.005939
7697,1.007862
7698,1.005519
7699,1.006453
7700,1.003053
7701,1.004017
7702,1.004027
7703,1.005916
7704,1.002546
7705,1.004511
7706,1.003051
7707,1.001049
7708,1.000629
7709,1.005952
7710,1.007343
7711,1.005969
7712,1.006946
7713,1.002526
7714,1.003068
7715,1.005010
7716,1.003499
7717,1.003031
7718,1.005932
7719,1.003042
7720,1.003519
7721,1.004515
7722,1.003994
7723,1.004943
7724,1.004983
7725,1.004433
7726,1.005464
7727,1.005929
7728,1.004435
7729,1.002507
7730,1.004947
7731,1.003085
7732,1.003612
7733,1.003085
7734,1.001987
7735,1.006836
7736,1.002470
7737,1.002525
7738,1.001570
7739,1.001116
7740,1.002103
7741,1.002075
7742,1.002045
7743,1.002042
7744,1.004023
7745,1.004996
7746,1.006445
7747,1.003584
7748,1.005522
7749,1.005023
7750,1.006032
7751,1.006057
7752,1.002068
7753,1.003008
7754,1.000132
7755,1.002573
7756,1.002516
7757,1.001463
7758,1.001511
7759,1.001534
7760,1.003479
7761,1.002549
7762,1.003008
7763,1.003024
7764,1.003038
7765,1.001563
7766,1.004020
7767,1.003994
7768,1.003479
7769,1.005007
7770,1.000185
7771,1.004027
7772,1.003016
7773,0.999582
7774,1.007360
7775,1.008851
7776,1.007888
7777,1.004468
7778,1.002477
7779,0.999038
7780,0.998599
7781,1.002108
7782,0.999974
7783,1.007260
7784,1.052627
7785,0.916141
7786,0.961864
7787,0.931313
7788,0.953477
7789,0.990804
7790,0.892227
7791,1.040217
7792,1.142036
7793,1.138190
7794,1.045260
7795,0.989129
7796,1.009993
7797,1.028107
7798,1.009066
7799,0.993946
7800,1.018612
7801,1.034043
7802,1.007824
7803,1.005002
7804,0.988758
7805,0.977156
7806,0.987257
7807,0.991755
7808,1.001441
7809,1.005229
7810,1.015071
7811,1.014125
7812,1.011222
7813,1.005633
7814,0.999576
7815,0.999136
7816,0.992812
7817,1.003333
7818,1.005684
7819,1.008620
7820,1.006026
7821,1.005002
7822,1.003908
7823,0.996358
7824,0.959465
7825,0.989335
7826,1.013051
7827,1.041948
7828,1.059959
7829,1.031040
7830,1.008992
7831,0.994272
7832,0.974667
7833,0.985934
7834,1.002068
7835,1.003983
7836,1.010618
7837,1.003221
7838,0.998964
7839,1.000965
7840,1.004395
7841,0.997956
7842,1.009913
7843,1.013868
7844,1.013256
7845,1.013167
7846,1.017612
7847,1.002237
7848,1.014318
7849,1.013221
7850,0.980084
7851,0.989641
7852,1.033093
7853,1.015163
7854,1.010001
7855,0.994644
7856,0.987540
7857,1.012407
7858,1.005426
7859,0.989808
7860,0.996135
7861,0.995628
7862,1.007338
7863,0.980499
7864,0.969748
7865,1.022301
7866,1.043447
7867,0.997267
7868,0.957032
7869,0.995512
7870,1.027680
7871,1.022225
7872,1.019063
7873,1.021643
7874,1.015689
7875,1.006578
7876,1.007406
7877,0.997635
7878,0.993080
7879,0.996182
7880,1.001171
7881,1.001089
7882,1.008463
7883,1.007921
7884,0.997598
7885,0.990958
7886,0.994298
7887,1.005904
7888,1.009799
7889,1.008840
7890,1.016648
7891,1.017090
7892,1.008852
7893,1.012759
7894,0.996270
7895,1.008594
7896,0.992859
7897,0.996932
7898,0.997076
7899,1.002452
7900,1.005410
7901,1.006131
7902,1.010358
7903,1.025947
7904,1.006983
7905,1.008261
7906,1.002384
7907,0.996928
7908,0.993012
7909,1.000619
7910,1.006402
7911,1.005942
7912,1.003007
7913,1.003093
7914,1.003619
7915,1.001116
7916,1.001587
7917,0.997717
7918,0.999626
7919,1.001513
7920,1.007368
7921,1.010275
7922,1.010301
7923,1.008356
7924,1.007872
7925,1.004456
7926,1.005487
7927,1.002064
7928,1.001564
7929,1.004470
7930,1.005948
7931,1.004459
7932,1.006428
7933,1.004963
7934,1.005454
7935,1.002523
7936,1.002512
7937,1.002023
7938,1.005446
7939,1.003002
7940,1.003496
7941,1.003015
7942,1.004952
7943,1.007907
7944,1.006916
7945,1.004959
7946,1.005451
7947,1.004938
7948,1.004454
7949,1.004980
7950,1.004465
7951,1.004505
7952,1.003984
7953,1.003987
7954,1.003493
7955,1.003998
7956,1.006415
7957,1.006444
7958,1.004941
7959,1.001534
7960,1.003473
7961,1.004940
7962,1.005449
7963,1.006416
7964,1.005431
7965,1.004475
7966,1.003031
7967,1.003498
7968,1.003007
7969,1.002031
7970,1.006900
7971,1.004943
7972,1.004467
7973,1.005468
7974,1.005455
7975,1.003498
7976,1.004967
7977,1.003501
7978,1.005472
7979,1.003986
7980,1.005914
7981,1.003004
7982,1.005941
7983,1.004460
7984,1.005914
7985,1.005934
7986,1.006415
7987,1.004467
7988,1.002972
7989,1.004947
7990,1.003480
7991,1.008389
7992,1.003980
7993,1.005441
7994,10.677264
7995,1.003952
7996,1.006393
7997,1.004929
7998,1.002980
7999,1.004439
8000,1.004924
8001,1.002473
8002,1.004943
8003,1.006416
8004,1.003006
8005,1.001015
8006,1.002961
8007,1.007847
8008,1.006879
8009,1.003464
8010,1.001994
8011,1.004431
8012,1.004452
8013,1.005908
8014,1.004925
8015,1.005421
8016,1.003467
8017,1.003478
8018,1.003014
8019,1.002005
8020,1.001517
8021,1.002982
8022,1.005418
8023,1.009314
8024,1.003954
8025,1.003476
8026,1.004955
8027,1.002476
8028,1.004432
8029,1.004441
8030,1.006390
8031,1.004436
8032,1.003944
8033,1.006866
8034,1.005900
8035,1.006382
8036,1.007843
8037,1.004939
8038,1.003964
8039,1.005418
8040,1.007374
8041,1.004429
8042,1.002498
8043,1.004930
8044,1.005913
8045,1.005916
8046,1.003963
8047,1.004432
8048,1.003455
8049,1.004443
8050,1.005410
8051,1.004440
8052,1.002497
8053,1.002985
8054,1.003971
8055,1.005417
8056,1.007872
8057,1.005423
8058,1.003462
8059,1.004431
8060,1.003454
8061,1.003470
8062,1.002485
8063,1.002983
8064,1.008351
8065,1.005426
8066,1.006402
8067,1.005899
8068,1.002501
8069,1.002490
8070,1.003958
8071,1.007371
8072,1.005908
8073,1.001525
8074,1.005911
8075,1.004943
8076,1.003955
8077,1.006381
8078,1.004441
8079,1.006406
8080,1.003467
8081,1.002000
8082,1.005914
8083,1.006895
8084,1.005414
8085,1.007386
8086,1.005910
8087,1.007865
8088,1.004931
8089,1.004463
8090,1.005417
8091,1.003485
8092,1.002499
8093,1.002978
8094,1.002002
8095,1.001015
8096,1.004931
8097,1.003495
8098,1.005924
8099,1.004948
8100,1.005415
8101,1.003963
8102,1.004959
8103,1.003482
8104,1.004456
8105,1.003957
8106,1.003966
8107,1.004454
8108,1.004461
8109,1.002964
8110,1.003465
8111,1.002472
8112,1.002472
8113,1.002962
8114,1.003459
8115,1.003465
8116,1.003949
8117,1.003960
8118,1.002009
8119,1.002983
8120,1.003466
8121,1.004935
8122,1.005914
8123,1.004936
8124,1.003963
8125,1.004459
8126,1.002478
8127,1.002001
8128,1.001511
8129,1.005420
8130,1.006386
8131,1.006879
8132,1.006869
8133,1.006389
8134,1.005892
8135,1.004454
8136,1.004950
8137,1.002970
8138,1.003447
8139,1.005417
8140,1.004933
8141,1.002010
8142,1.004944
8143,1.004445
8144,1.002980
8145,1.005904
8146,1.003463
8147,1.003971
8148,1.003487
8149,1.003475
8150,1.004431
8151,1.001990
8152,1.000535
8153,1.002985
8154,1.005903
8155,1.002976
8156,1.005908
8157,1.005437
8158,1.004942
8159,1.005430
8160,1.003462
8161,1.002988
8162,1.003960
8163,1.001030
8164,1.005438
8165,1.006906
8166,1.008848
8167,1.004456
8168,1.002983
8169,1.002985
8170,1.002464
8171,1.002971
8172,1.004436
8173,1.001037
8174,1.002992
8175,1.003464
8176,1.004447
8177,1.005434
8178,1.005921
8179,1.006893
8180,1.006902
8181,1.005420
8182,1.003966
8183,1.004938
8184,1.006422
8185,1.004443
8186,1.004936
8187,1.004916
8188,1.004438
8189,1.008869
8190,1.006896
8191,1.004933
8192,1.005415
8193,1.004441
8194,1.003952
8195,1.004921
8196,1.004452
8197,1.004459
8198,1.002496
8199,1.004449
8200,1.007383
8201,1.005917
8202,1.007897
8203,1.003487
8204,1.004431
8205,1.005421
8206,1.005419
8207,1.003952
8208,1.006392
8209,1.002483
8210,1.002976
8211,1.003967
8212,1.004462
8213,1.000545
8214,1.002004
8215,1.004936
8216,1.005421
8217,1.001044
8218,1.002986
8219,1.002009
8220,1.000055
8221,1.006383
8222,1.003480
8223,1.006405
8224,1.006409
8225,1.000051
8226,1.002503
8227,1.004446
8228,1.005426
8229,1.005418
8230,1.002494
8231,1.003952
8232,1.002974
8233,1.005440
8234,1.006417
8235,1.005911
8236,1.007392
8237,1.006403
8238,1.004935
8239,1.005433
8240,1.004933
8241,1.006891
8242,1.004927
8243,1.006417
8244,1.005430
8245,1.003979
8246,1.001034
8247,1.004951
8248,1.003465
8249,1.006880
8250,1.005424
8251,1.004938
8252,1.003477
8253,1.004459
8254,1.004937
8255,1.004454
8256,1.003952
8257,1.005421
8258,1.007377
8259,1.004946
8260,1.005921
8261,1.004925
8262,1.004447
8263,1.003966
8264,1.003480
8265,1.005447
8266,1.004949
8267,1.003461
8268,1.007368
8269,1.005430
8270,1.004934
8271,1.003965
8272,1.005415
8273,1.004441
8274,1.005912
8275,1.004443
8276,1.003464
8277,1.004443
8278,1.004940
8279,1.003477
8280,1.006398
8281,1.006893
8282,1.006386
8283,1.003451
8284,1.004923
8285,1.006896
8286,1.000550
8287,1.003973
8288,1.005459
8289,1.004469
8290,1.003480
8291,1.006882
8292,1.006898
8293,1.003467
8294,1.008349
8295,1.004923
8296,1.006876
8297,1.004925
8298,1.004952
8299,1.003469
8300,1.002976
8301,1.007403
8302,1.005919
8303,1.004925
8304,1.006888
8305,1.003456
8306,1.006894
8307,1.004456
8308,1.004443
8309,1.002997
8310,1.002488
8311,1.002985
8312,1.003462
8313,1.003468
8314,1.002997
8315,1.004943
8316,1.003966
8317,1.002499
8318,1.005907
8319,1.005415
8320,1.004931
8321,1.004927
8322,1.006899
8323,1.002490
8324,1.006880
8325,1.002494
8326,1.002490
8327,1.003940
8328,1.005409
8329,1.006384
8330,1.004938
8331,1.003961
8332,1.004457
8333,1.005430
8334,1.005905
8335,1.001513
8336,1.004921
8337,1.005411
8338,1.005414
8339,1.005402
8340,1.005899
8341,1.003462
8342,1.003964
8343,1.005448
8344,1.004945
8345,1.005914
8346,1.002980
8347,1.001527
8348,1.004445
8349,1.005424
8350,1.006398
8351,1.006878
8352,1.007375
8353,1.004921
8354,1.003957
8355,1.003957
8356,1.004454
8357,1.004921
8358,1.005409
8359,1.004436
8360,1.004930
8361,1.005902
8362,1.007391
8363,1.003454
8364,1.006888
8365,1.003454
8366,1.005420
8367,1.005426
8368,1.005410
8369,1.005899
8370,1.003941
8371,1.008345
8372,1.003478
8373,1.003962
8374,1.006902
8375,1.007369
8376,1.007358
8377,1.007373
8378,1.005903
8379,1.007362
8380,1.004938
8381,1.005908
8382,1.004924
8383,1.003959
8384,1.005916
8385,1.005426
8386,1.003973
8387,1.001027
8388,1.000543
8389,1.003002
8390,1.002976
8391,1.006420
8392,1.004931
8393,1.004438
8394,1.007868
8395,1.004447
8396,1.006879
8397,1.004940
8398,1.006898
8399,1.007865
8400,1.005910
8401,1.006895
8402,1.005447
8403,1.003484
8404,1.004441
8405,1.003961
8406,1.003478
8407,1.007379
8408,1.004963
8409,1.005440
8410,1.006425
8411,1.004452
8412,1.002976
8413,1.005439
8414,1.007872
8415,1.005931
8416,1.004454
8417,1.004967
8418,1.007377
8419,1.005916
8420,1.005912
8421,1.004951
8422,1.004927
8423,1.004445
8424,1.005424
8425,1.006899
8426,1.005904
8427,1.004454
8428,1.005418
8429,1.004447
8430,1.006886
8431,1.004938
8432,1.005901
8433,1.002977
8434,1.004921
8435,1.005912
8436,1.004445
8437,1.003961
8438,1.004450
8439,1.004437
8440,1.002978
8441,1.003966
8442,1.005424
8443,1.003964
8444,1.003949
8445,1.004459
8446,1.001024
8447,1.004450
8448,1.003469
8449,1.004931
8450,1.005899
8451,1.005431
8452,1.007365
8453,1.004452
8454,1.002987
8455,1.005411
8456,1.004427
8457,1.000046
8458,1.001503
8459,1.003462
8460,1.003952
8461,1.003978
8462,1.006899
8463,1.006886
8464,1.003460
8465,1.003961
8466,1.005892
8467,1.002501
8468,1.004435
8469,1.003945
8470,1.006883
